owner,campaigns,lfp_campaigns
kqukAJBZcNRjOhzQ46yFkdFQaXk1,1,0
kqy0TiDXqrbsvESDUj65aemUICv1,2,0
kr14zUXnyict2beCjfbTJWeU4Zc2,1,0
kr19aaTnCmVXPVWMFgTLCVll7bt1,2,0
kr2d1GnuqVYsvxA3dyugVT6a7Cg2,1,0
kr3wEWcqnGaBLSFpILCzS5pdRnz2,121,0
kr9HyJl3B9TsA4x3rcszIe73aQu1,2,0
kr9OmnKKXzYG8Qk1bWI2VREJXXH2,1,0
krFr6c5dvDfMsy5bLoGET5S5QSk2,1,0
krKcYETJAgOMku9ODGivPagUZLN2,1,1
krMueNcSZwgfaeBhONIkdfQJBZm1,1,0
krb7tbP4AlWRyQDHKVPg1iG3AJt1,1,0
krcEHjtf0wZbyk17IdrPNac8fvo1,2,0
krdEu9OWPghYQg708etZDyyrdpD3,1,0
kre7lBXG5vNOpKNNH0AZJ6h3IAF2,1,0
krgQiFyDHFYWu3x0nkMOOnGkfo83,2,0
krhjR9FqBWfmthNCn2JziBhx22F3,1,0
krib4Z1aaOMotgbMnJurC2Z7n5h2,1,0
kripcR3KuaNpV77LrCMVx0Oqhgm1,1,0
krlvMZcKeXa6XrJFfRfAJ2lLw942,1,0
kro2KyXvc7YL52L7N4jEY9gkHKw1,9,0
krozwyPj35NXrISbPqIZ2HWLcOP2,1,0
krpCvGBBTaZ2laMDZfm1cS11FRW2,2,0
kru034MY5LRIvhPooNgdsV8xrp12,1,0
krv3AeduDqWXRO4f4dwHfF4IbYi1,1,0
krxbAXCrfhQTFNLu4VeSUu68pbt2,1,0
krxu6Iz8XrQEYsmSBKb0DHjtyb62,1,0
kryTWV8naNTPEXQvPJz8fNdByhm1,1,0
ks0Wi1U5PTXyuVUFymyVthZqrso2,1,1
ks4IvdYwGmcWAcKXaUWQvmy3hWw2,1,0
ks5Keu77X2egHHSyb4p4rIruR9Q2,1,0
ks8XE8Hl0OYQB16v7sbCWubHhLE3,1,0
ks9TlLefEaZWZnmkWXnLN2RSrpi1,1,0
ksA7gbg3XqeH2CFGclISNlDrjwB2,3,0
ksBTLkNs0TQrrCXlTp3sVbI8Ku92,1,0
ksCAYl33nGgfXlyK4eGCCk3tFBu1,1,0
ksDFHA2FuQUglYFs3huTYUu5i9L2,1,1
ksEveWnKZLWodtksDdUqTFTRP3l1,2,0
ksH0OqF1zygWQvmn35gobnn1fbF3,2,0
ksPdnvKcc7Sp4AtD6jcWYTgUsAN2,1,0
ksQXY0ZIi5YCctOV5S0b2l86byE2,1,0
ksWBgDz6pLcdW9AwRNVrj47Zv4c2,1,0
ksZSqUew35ZFFCvbiYnKuKm2QyG2,2,0
kscILnzGWTPQ6ldajiPfBBkfriN2,1,0
ksikhraLXjVgeIBgsTlqSAWs74U2,1,0
ksjSN2FQjhbOk90LIK3YPCAgWa43,1,0
kskeNiR1LSMx8tkcL76EKlBQ9aF2,1,0
kslRf1JlVxVvbbDI6HyrAqd2Qos1,1,0
ksotnzJ1CnWzTAiqSytZJ2ABEUG3,1,0
kspwX27zgTZxVIySyyxZCroiuhO2,1,0
kswbepoDTPZu3dFWZ0aLjot0U6m1,1,0
kt0rHrtnp2Z10akxJocTZsOB1dh2,1,0
kt15iUV7qCVkurUzgvIBgz9sR4H2,1,0
kt47d2oEBFdod0yMXFQ6vOgIYYk1,1,0
kt79p9Y4RsNjOU9juFzQ3mm3LKp2,3,2
kt99fq3FWKchDwXKHNDnU9JpPvI2,1,0
ktEFgy0jDZMIMLweBlX6k2HF0Rk2,4,0
ktGXbJN3RgTo4lw7suhKqYIqwYi1,1,0
ktJhs07SnsRnD0kwNYotbsfCDtC2,1,0
ktKlnIthagUswr0x5pXN016wMV62,2,0
ktLERjuClIOzYrgMGRVzCRNIzur2,1,0
ktLx6wvz97hAz6pNUB10PZSvEiq1,1,0
ktM3OU4raaNHM1IShyDD2X4K2nl1,1,0
ktMxCSdRfHauGvum9EinEhUCEtP2,2,0
ktPXe4DR7HdPqFspCLxMhhv4srf1,1,0
ktReO3feGRXqO5EfZ73N2Svp3OM2,1,0
ktdF9PZvkjXCrjLylSFksvrxuVB2,1,0
ktea1kLZtdOdzNupaxaYL8psv7r2,1,0
ktgA6rbFUffXnlcHzvYsjGwIZpJ3,1,0
ktghSTDa3SbJvGUm2z6hF7JvBOi1,1,0
kthWCbW3fjQUPj8hOJhO1dGcii62,1,0
ktmbQTkcZwX3D4ii60hwzAookeO2,1,0
ktrcqtS7zqNm3OkMa2NH7rjAPfI3,1,0
kttCFnyqgmP3g0qjnty1NEHMoC22,6,0
ktvyoEnWx4abSjDh9u3EUSM01UB2,1,0
ktw5qMZr4JYdapHTiMCrmksbhVJ2,1,0
ktx7ZZy3aLWTk1uwRGOjzrGJ2I82,10,0
ktzs5jfsbeaD2q3YOu1Q1oGFIsC2,1,0
ku1OV1DUdzacEDph7u0kE0MbC3n1,3,0
ku2DXDEMb4OFHl71GBoVKZyeL1u1,1,0
ku2X5wKRJNUxaA3VALQNir21eB23,6,2
ku66gNHdMIcawwxSvtbdPIv78hH3,1,0
ku6sWbdZRhgZJvZ1cIZbFLmQcQ62,1,0
ku6t87uaMfSOZcvgqrYHM3qX35j2,1,0
ku762UNogjZp2R8CdWu6w0lAiJP2,1,0
kuAKraHmZFeooCBKqmIFdmfyGH92,1,0
kuGchoNmKiTl2D2LB6s4mldVuW83,1,0
kuKE4GVNFrM0yiQqu8fapv2rpzn2,1,0
kuKbMCsGskfssxvQ9c5u8acwCkh1,1,0
kuP7VYezBefejeJs5u2nU2W8roB2,1,0
kuPXUB4zthYR6eYuT2RFGq7R9pJ3,5,0
kuTNJpcmwiR4H8maAZMaiX7oX5x2,2,0
kuVho1wlO8UTiVWkMgSSOdJR2ys2,1,0
kuXkb6qVDHfJ9VQhm9pDOwUtAru2,1,0
kuZThnaGclX9dxC51VmKk4zkw5U2,1,0
kuby0Jrs0VTWw7Pe2XNFOwGvXxX2,1,0
kuijRzzWdkRyQURrk6UCFqhvf2w2,4,0
kur7vwflbUYsXpURRQRfEcYlS4Q2,1,0
kuvRdOCyKYX5JxXjuYZI8muzy0c2,2,0
kv71FSU8IBcQMXprrugBAP5ciy22,1,0
kv790b7sOLOStVEZGnvDiBztRnX2,1,0
kv8OoH11vTaeQHVebSSs4DmZW0r1,1,0
kvBmO2kOuBS127VjrVuiSMCONsD2,1,0
kvCUnBUyrzZMZjIZM9eCles0YmB3,1,0
kvDhvrT5FMOuqDkZwGQ7eKe29zB3,1,0
kvGEp3onwYNS4XmcOWnFD4QUaQC3,4,0
kvGnE1huKkf6YpyRp9YlJek0aV73,2,0
kvQMPfzBNXai2kIL35BbTVoiMxw2,1,0
kvUnXnrdIdQTEckQqoFQ8ACRuJu1,1,0
kvVpMeQmTJXuVv0tPQYdaJRHUxk2,8,0
kvVsKZkTsAfqU7i3zfQ2fXTjOxv2,1,0
kvWcUPRgK0eAhaempbwOdzd5Rym2,4,0
kvY35i8r1OczRd7Fp8HSKG8v9oz1,1,0
kvcqoZqdhmffAIbLgqVsjiibFwv2,1,0
kvdBO6hTHaUtCuFGsddPtEjybz53,1,0
kvff49q4jYMi77eco9ZIYAYL1SG2,1,0
kvg0sy0tDkXMSvryQNHpKyDPt9o2,1,0
kvhCvVUHwhfs5AuIrLlFHMCypwl1,1,0
kvktozE3q0SwJyQMK2SGkQV2cN72,1,0
kvnU9DJcC8cbVF53jFrBZaswJa92,1,0
kvq58QgAcLcpWRiEDOGFD05BPNF3,1,0
kvsEipZMqAcFEmZxtDi0H2CQV0F3,1,0
kvvjwCOYASd1EyPqFKAcycXN8wD3,1,0
kvyqE9knV0ewIxaVNBG2jeUKJxn1,1,0
kw14hSxnXhMQr7LTkY4XzqHQp2C2,1,0
kw6xTv0cFPTgAWVyE2BpAF4rWGP2,3,0
kwAMUQTffXUW4SQq7HlITXcTHt93,1,0
kwBdmurIbeaMVrkqOaPLqgT1UWl2,4,0
kwHHG2LZUwU7tmheA3AsVeSShFy1,1,0
kwI72gZP27b3BpBGuWo0khJj8Sa2,1,0
kwJejynMg7Q7Lw4odZ6YWbqXLXo2,1,0
kwJn5QIJanULM3sDaz4YwQ4okqf1,1,0
kwOiJHstGpZUvmpppImvDu21CAt1,1,0
kwRvFRmoWSVIrwnuyBJAIycwien1,1,0
kwVKuSNKkzTh5Mptwo7pTygytDs1,1,0
kwVrwuAXo4YWDX87nS4LJ7GIonM2,1,0
kwW4IskeDPZDsSZlIZMmfpkABgH2,26,7
kwcDGJx7F5fEpu9naTtvB5guaGh2,6,1
kwe11bz7Z3ffaC10xfmgBBVesQ33,1,0
kwi0kUkDSTfxmh9GrEJHpxzmiSV2,1,0
kwmbPHBkuuOsLL8L7lfl0606Pwe2,1,0
kwrpPZk5ptZKeojkwp3fyXlwFsF2,4,0
kwt2b5tjIbUcEzF0HRjd8i0aSv52,1,0
kwuABe8kCZgAQKUniZdNbzJbjat2,1,0
kwuNhG9TfBNybaYqTW81s9a5QO33,3,1
kwzeNFKZIBMGEaRGnxPWi5Is0TZ2,1,0
kx3dg48sz8atbzQwHuhAGFMhzOo2,7,0
kx7MAOhcTCTToBaVSJxcISiL3cr1,1,0
kx8yHJRlGmgekI0kvasvNxYJNyC3,1,0
kx9stdeAzObM2VrNzLrhyA1xDk33,16,1
kxALoS4QIIarrgVJn65ZwL0bhG52,2,1
kxE0bSJ7cGMr8BgIi5IGJVwkQ2n1,1,0
kxF7Et8E56Z7APtAVDWsX5EJ6bS2,1,0
kxHGeLp0NeNt127tqlQpsBgfBJk2,1,0
kxKNW4T0CAbX8pLNme7aMgzwfuG3,1,0
kxL6zbbl3tef99rili8b5ov1pWy2,1,0
kxM9tkyO7tgNrUcjyTso4iDb7zo2,1,0
kxMW7uEb1AbKV9CAEd9VLQRJ7YS2,1,0
kxQ1EEnI6JS3UevKshP7Aw9D2XO2,1,0
kxTCHlRImVVcs3W4kz14rE8mMUw1,1,0
kxTwyRD9HZM1XlhGOaxNFKdqYxz1,1,0
kxUzsELTPeTqV55oDtNjP1gqAwz2,4,2
kxX6FBXIKQV2QXzqFy4EhMzHN3w2,3,0
kxZK3KRrCmUXnydK0uR6ZHkxN982,1,0
kxaRDkVWpKR52bAhRTVcFHyhHPd2,3,0
kxdNesUpqSY4JfG6xHn9pn4M3b83,1,0
kxea8Dfg4pfZwY0LR1mpoMtU7rW2,1,0
kxfNjqjIdsPDneKMimz574poWR52,1,1
kxlOr9K3c6X5hQYUFrUGWOWXBFA3,1,0
kxodzFi2gfPAMGVh5jHhFcDOYoA2,1,0
kxpMheRxKQdr7ODEZrcIjqeMpIQ2,1,0
kxsk00BWiHVvpExQpLl85IfLmpV2,1,0
kxtYjXlIj1TmGoifAYS9V3eleeK2,1,0
kxwYobPgyhcQ3gB0GrEoeOWj07j1,1,0
kxzucCc6ADf82gvcl3ZCHJJhZZm1,1,0
ky0CtC61kBPVkBSdge8mZKlS79K2,1,0
ky0ejpniddVjL5KWElbw8rLKQ873,1,0
ky3stijK5IcsjZmejYYhrAswM4u2,1,0
ky46HHv6H3MvpnDsF2qHgAMf93I3,1,0
ky4WiT2JE9UuCeJqyQTUg40MUmu1,1,0
ky67ya3nVabad3gdg2AeIdNWNvw1,1,0
kyDGYJXtjEcsaPwJYTiidTm5BW32,1,0
kyEpSEMynlaZv91uPv5nHKh5rSr1,1,0
kyGU1Doar1hVDzUUbMVZ06GXA3l2,1,0
kyHtU9YxeehuaW72oZpM0pbalDm2,1,0
kyKssdRsXIO3aRvKZko41hVz9092,1,0
kyLIVfXnsvMqbskvVllsrml7Bnp1,1,0
kyNhw6UU1bfBFT3ywr7e7TEECSM2,1,0
kyRw6offMXboZgOvH5k6MGx4DhZ2,1,0
kyUWriLNVJaZPFDXUYldjGf82E32,1,0
kyY87PQ02nNqR23wjDp5ET94tlA2,1,0
kycObCj82uXWUGusDQHCa5uzmyf2,1,0
kyeSA4rtVLW7ykbXmDUMgCysNrY2,15,0
kyhBVM32lOPhuu5V8Ivu3EhIfQ43,1,0
kyjFoGDn8mS9rJp2GyTbqimjzKy1,1,0
kyjnEpDarYRiJKDuMudbc8XtWAD3,3,0
kynLb9WAQTbLUH2mNod4qfngNrm2,1,0
kynzpoauSzVTrWWpPwv8h1lEck22,1,0
kyoeMkYKo6SQSisNepGjq2avVRv1,3,0
kyrO7gGsfASyNWwTbK0HbXDJaUR2,1,0
kyuGEgANA3dPxj6owy7wENjff8w1,3,0
kyuXdKNGQ3MrEHFg5cEQyclxTZT2,1,0
kywsmaO6PhWJJzc0UG0KH0PgHgg2,3,1
kz0DzyinDebpoFkZsTDyzvPO4p82,1,0
kz3fyaBvOiM9WNCXDCH5zsasM5B2,1,0
kz7moRegEDVrGpgQtmPnP6XmYJr2,9,0
kz9WorepalSqLGk8UewS4lvmM8p1,1,0
kzFGm8add9Pyp5tClREqjGZ5jXB2,3,0
kzHiN5sUrfZAvy9jSCSkVM40qiw2,1,0
kzID9EVv8NYwF8323nGVtWCAu3u2,1,0
kzOHrThHVIPe8EiYQuFwwYLquHt2,1,0
kzR59k6ulWaHhk8XrS46687oKgC2,1,0
kzU8H1zn0jT8hoFgoKosedY5Tzg1,1,0
kzZVaFnCZrXoninia8iRw6JFWTE3,2,0
kzZjvT69oafnVrd3MjmZEmeF2NE3,1,0
kzamEnskhVc70orB5pZQEdNMKMt2,1,0
kzcaOT5uXUVFSLEJnNBLYGHpSAn1,1,0
kzdkIffAy0WgrpsOKEHBSxhbOO53,1,0
kzhCkp0OTGNo41KDWq02gHAaBDo1,1,0
kziVvCRS0bQgAjbgjOU1XvlTayV2,1,0
kzjuXPMUXSfVyUWl5O4C2Jax4SG3,1,0
kzxoivhN1QXJJBSx6p9bXKHrUzF2,2,0
l03fRLKVckQllEplv8vINIOWvNl2,1,0
l04L4Kj5bKUJoqCSHQ16nKelrU52,1,0
l07QzTZZ1bWTAw5Jg8WrgYoQ9sf1,1,0
l07zzzRs3iarHEHrC1Ed942b8dp1,1,0
l09EoSqJ1rWaKiBW7BvUU8r6tWp2,1,0
l0BlbZN9ZnUGPYx1r6yEfinB6Gh1,1,0
l0Bw0hca54M9rLs9xoooQcTSeL03,1,0
l0EUcZv5yXT2zbk6NDc35ffVUQI3,1,0
l0EVb4maxKSqy7H0VRm9DFlJM7x1,1,0
l0G7piK7ZqZY6CO8iFCTE5Ka6iJ2,1,1
l0GveXRBXQVJoJIyELitGec6Shy2,1,0
l0HsEAcWuRa1cPrvFjgbJE08oT13,1,0
l0IOC0GenxQeFMOVifbm5jURJyw2,1,0
l0LkjoBtk9d5GndoWDtbF4S1SD52,1,0
l0MtfOj3jRQqKidRVghLoBC5XZ43,2,0
l0OLUtakYfXqdKsWJEcbyjlPTBw1,1,0
l0QXN6eX8teg0y0O2nRk2SCB7lg1,1,0
l0RnAjt71AcQZLF4qb82o4Lb4Hn1,1,0
l0Tn3e4U2IWQyyjqD0y28SzItyq2,11,2
l0V2Ge1CH6cZNR8OLtTRj6jyjPB2,3,0
l0aAIoh20TOI8kpDY7TQNBc61vz2,2,1
l0b8DQcUnuYscdM9FLQdKIRAJOi1,1,0
l0e65PK7EGdWvNiDDllTXOzrfEF2,2,0
l0ec1okQ5SeMr5iz8fM6nUp8pYy1,1,0
l0ewUiGu1iOcRlcxsZANGARGq4z2,1,0
l0jn91oxJiTxWPItXWEIsnik5lK2,1,0
l0kvp9zxmyfkQZbEhMPcoOrW9Oz1,1,0
l0maYFqMJNNyGFJJ7HcC3A3Hclj2,1,0
l0nqnrKBBfUSJyE28NX1rDJyvVl1,1,1
l0sMjzTrrNNCh77epqLmRCBwAxS2,2,0
l0u1BomUxtcyLX6zvesW3BuZygo2,1,0
l0wWeCDQUrRwVtvApeD0ppmyjet2,1,0
l0xqZhPm8UVrqVHgQZbuRdskdKs1,1,0
l0z0aygpLmdItEQM7N662Z6Idkx1,1,0
l0zhWh13ufRC59q8piedDuJ9N8x2,2,0
l10xBRFhNGahqHb0WRCD0LCZn902,1,0
l11BF8yn55W98bd9BZsFJsa2RxF3,2,0
l13bdC7lX6V9U9yshiPLBm4C1dz1,1,0
l16ZFVOo4mdANkLSajtWPpwTupD3,1,0
l17Gee92Qoc3ItPYDrGsGl0tbLB2,1,0
l1AiCUXQNMaWZa2XmXPZNLOc60o1,1,0
l1C5lAdT0Oh2aDMdrYmy6kxBcqD3,1,0
l1Eh6u6b8FWdoQLiJKNqIb0Sz3W2,1,0
l1FIm4oKSne9EAQtAZlofvNN0KE2,1,0
l1GezoJ44UTpg1c9PmiBuLvHr473,1,0
l1LeIFzyt0MjXGmVPE0vi4hTeIw2,2,0
l1O5Lz8sFoaxbhYjSO5jlDsH4lj2,1,0
l1PcIq5uDOPrMQ9koR60OhgcKUr2,1,0
l1SLgrDQP8NSyyTrlW6CHWJ2uh93,1,0
l1UhXFNylxPDughD2QPRE4gmGqK2,14,0
l1VQSETmm9Q20t6XV2OIpiRQtHn1,2,0
l1VwEN7oVxUfyP8q2AA5xy4tIYA2,2,0
l1W1nX14ygeOrlqyE3bMk970BLL2,1,0
l1Y4mPG1J8QaiVdSUkBNIHpN9qu1,1,0
l1YqEe54FUbSbKOSv99M0DGy5Yf2,1,0
l1f1QYIWBffLvehe83bfhcNSsCj1,1,0
l1gaqwfJTYVe6dSsONjb6SUL6yJ2,1,0
l1hkl4lVI1ZRW2o5068yBcXLxkr1,2,0
l1j4dvRTbPZUZDncKvZl7bTrd052,2,0
l1ksx4JWpLOKTO48GMBAWIWz5132,1,0
l1n59pnhqqSPLn5h1mrkkELDiX52,1,0
l1niHyVXI3bVdJzq7LYja9VFqO72,1,0
l1oQ2aimd1SoVkGro1b2xPi63fg1,1,0
l1tNrHcaEpeWq9b6x7bCKvTO8S93,3,0
l1toG1q6XNUeLVvgMcteMFDFIL83,1,0
l1ujihESObaSdDoOvoHPRlxd7c02,1,0
l1vLE9KEY3OisGbMggarAQq73zV2,2,0
l1vR29ozfeeWKOZKtHtQYGXEWTq1,1,0
l20FJ0kmGEdBZKzRyCXjxZeog1Z2,1,0
l23VE8kjswMWnBSXJkP9y23sN5U2,1,0
l241YEeE34RSD0jP67smYZtkl0q1,1,0
l24GujVguKYV4cUIqJMWpsj7oHL2,1,0
l29P9r8HbpRmctwKHmiLRlYoi0o1,3,0
l2A5dfJqM0UUqqWLxVb8YXLLSYP2,1,0
l2DWHr4WdgOE0jmFiH2ZXhD5BFu1,1,0
l2JEM10vUvY0CtAwQpUlpIZiQYJ3,1,0
l2K3J97EIjZTFFrvncBBJToFedD2,4,2
l2Kc396ywmZxCDMj5AXfBES4a5r1,1,0
l2L6BvFhKkMqrpdLOyrqxgAUC482,1,0
l2M2WqWYgse5Dwyhhf4kPvab4W42,1,0
l2Nwik1rzvNQUggULOZK2XQPGYn1,2,0
l2P1TpUefKPOPtuxYpWFLH6HCgt1,1,0
l2QA8qoeZINbeTnEIuEto2Jhqdo2,3,0
l2S0DDtLf4YYUwrtJpo3D15N25d2,1,0
l2THqouLk1SehWziIje3O1TlLJW2,1,0
l2TOVn8RUzM81wfA3Dz3Voh0sE22,1,0
l2XifjtcxPV8QiJvT7MiJaxxs2E3,1,0
l2a0ZmHxMnV1wtLs38HuLZFwK6d2,1,0
l2a6AQGf2bPsIRF0fYentfW87Oq1,1,0
l2f3VsRdclW6Fy5WX0myZgZoH2Q2,1,0
l2iBZ980GMhvusCZJnrG8jCtIsH3,1,0
l2kyaJ9UU2cAw43Pq2gK34WMNgv1,1,0
l2mAZzEZexe6YF7ZiMldibv64TA2,2,0
l2mx9q7efoY1Nva1aiC3PE8jnFk2,1,0
l2wlqzRrYUf1qyOuGDZn9XD0ttu1,1,0
l30eFkJlhGe1TEdZF4qUfpgEXA92,1,0
l34iJu5EIzeZyQKhpwsnOcc0gDy2,1,0
l35Xb0uM67YfenTjzLcoQDocVk73,1,0
l39VxhdkS6O05RoZjtov6WeE0RH3,1,0
l3AoxJ6wcONQjlhWnvPwOaXFvWJ3,1,0
l3F0hVpWlMMdjSDiO3mbV3YiEJJ2,1,0
l3FK70Rtm2YUhx41yB1Rb0W9AGR2,1,0
l3GwtaobxdXTshPlxDnuhQ3rR303,1,0
l3K0DVTWW3bjfbCqbzZf5bPTCKL2,2,0
l3KtUxqxqPNuoHjKSjtCejsaYR23,3,1
l3TMyxzGQMfALWLkxemSTyeonvx1,2,0
l3UybFOHoLVPyF6X0Wpx1BUF6iz1,1,0
l3W55jUIEQUFPAt2IvcjwvIrsMg2,3,0
l3btSfZuF5SC8mz03yulxNaMsF03,1,0
l3eS1jcJivWWFaMMLxAJ2HP9ZSi1,1,0
l3eg5tdW0bPFzS0d6LfGA1PrlZA2,1,0
l3gxp9pVeoeH7ZP6SLv3Ft0rYmY2,2,0
l3hBuf7mHEYgfi5f5Oel2xudTCT2,1,0
l3nXQwrsKFdIZvQQzmbvAiwbP7c2,7,0
l3npOUjYYZM2npdzRqkshuMuCvN2,1,0
l3s5rrKzh1Z17lBCI1lHWpf6Jil2,5,0
l3t01e9QfEdexyPiPGdKvKpACbN2,1,0
l3uStMtzRFQ375BD0twTVTC2JZG3,1,0
l3ufF8WiJifa5PdeekPTEbADrFE2,1,0
l3wcYxwmkAdPH5UrmUtI8u5jT4C2,1,0
l43QrG2fQ1agrzgUkmYOfs0iQPS2,2,0
l47OuedJ0iXZrnvacVtnoskYndw1,1,0
l4M3vf7F99dzfJUZ48EseYolZ2O2,1,0
l4Ox0WEobMWn70XgYFBCTMwAeNa2,1,0
l4WVUR2lW0gJdQu5chtO58NGaBk2,1,0
l4YEpezzOddXvktK8x5q1Mr18l63,1,0
l4ZiWM4Nt1YkUbjfj4oq8N1UFQc2,1,0
l4ivrr0CoHfDCS9hc08q5kPnT322,1,0
l4j8uMc3x6UV2BJLrku1dCxOKBM2,1,0
l4lWxQInO3MZajVHaLBe3zQfD9I3,2,0
l4lutgLEazN9qAOhGUZOAIKZvb63,1,0
l4lzpssQung2YpfSBA2vfDgpvtR2,2,1
l4oNm2kRtZhP3CL7vJJXAjAf6Nc2,1,0
l4stIxO03VYPh5zXX4nvCJoQdQw2,1,0
l52dlx34iHaJeJBVU0dmnwRi9hg1,2,0
l53bzfEtjCbcf0bE0RmUdmVmwfe2,1,0
l55acyk4CDdVipib7247qcbIj4h2,1,0
l59Y0Lm1s2RHrar7ph09aDGX6Bk1,3,0
l59hrTpoRHhHGev6Uug07rzEZed2,1,0
l5FScBRaLNhSvc0ow0FSQVuXH7J3,2,0
l5Faw2HHKNhHFcoJH2RvvA60jip1,1,0
l5FoRTYhy4Qk0JL8CsSzUPqD4oo1,1,0
l5IGHwQplWQNU58QB3hj4BfPIvA2,1,0
l5NOY9r76te7fcIm8kKGVcPb2hu1,7,0
l5OJUVx7v9fVSRP3Nxqg8h29viG3,1,0
l5QoiNwP0RQwyLKQy1bDH1rd3tw1,1,0
l5R92HV8piaAUscj1v0KmvFpJiF3,1,0
l5UirGyTjgNeiAKUVCTJRNJ7J8h2,1,0
l5VIT9MdRGcezEphbM7FIo6bpzL2,3,1
l5aHRLZFYXWeswwDMgBwcYXGwJ73,1,0
l5coZ4dzAJa5IfoluDaW3Abgrjj2,1,0
l5d6atjDLceRDPrFMBHpEfA51qy1,1,0
l5dBqcfds5MQuk85jYY8mJbd5P73,2,0
l5gKj7xArtZRUMOKD18FNfegEad2,1,0
l5gnmYAOI0NSr9PD1NLPL6rbWE73,1,0
l5mpBxu1EpVppu1pPH0wpfBRB7H3,1,0
l5oz8mVDTVZr7LybG3Zy9O26KRF3,1,0
l5puhOl9stbzWwYDCIsMZVWaESt2,1,0
l5qdUnRV6QXvksqUUOGk9Sg54w42,1,0
l5trbgyKzeRVUfgTGmuAchn5EK02,1,0
l5w0XZR1D1XeI1EoJtDXu1xCXM63,5,0
l5zrtHxyBRNTd4gZKtfZsyCEDnh2,3,0
l60GF7MRLXPIWSW1oLRHyQRij2t1,1,0
l62IKx31rMWQHXiCVX5LyazKoc02,1,0
l62yrZphaAOGyrsGkrKPxgn4qFO2,1,0
l647zeiHihaZug15ougbQJ72w5T2,1,0
l67wvT0epUVtmDo7rPbWgJIbcaT2,1,0
l68vE7x5okVwodwry2TiTjKsMak2,1,0
l69vlW0xdoUcZC4rRhKyAYB367r1,1,0
l6A6KGUU5vPLp9MRYkbSrd65CTi1,1,0
l6CRvPD5JfP2nDCzL7Q3DUtPyUk1,1,0
l6EX3405OZfAZ7Brk1rNrtvO6vv1,1,0
l6Rj2nYNLKbSEkzxYqCAbH0Lq492,2,0
l6WoptY93IOKlsIg7lW3WF8R8OD3,4,4
l6YL6p2VRjeSFwHww0wZv9DGObt1,1,0
l6YP9de6HkYhRhFZeeEhWlvTEA83,2,0
l6YYJ1SeGAUu9KnzZqu8Eweos562,1,0
l6aDX46gWdM20vlkvfLJGC2DJSG2,2,1
l6aISWTKO5cJjGrcUNhuLdkm6Bu2,1,0
l6fJRt067hYwW1QWrRes04huTmx1,3,0
l6hbIeLFHrhWLYT5BPMJD0NqGY53,2,0
l6mpKXx6UKd9j89bLYpLxMBSm0m2,1,0
l6s13CedwfPUXbhAt4uuaU1bohu2,1,0
l6zG4DhztpMh1fkOuM99bBkt4jU2,1,0
l70Svian3hcVs59x2gYGU3REyBo1,1,0
l710rRfrxjOisBBaoYxjMq8XK002,21,5
l71Ip0m9fXXFC4URp5lLpbpwE3F3,1,0
l71jsFoiXogQgKoG1TwSeQnZUL73,1,0
l73EhMS8eshXHPHunkV3r4M4u4B2,1,0
l760fBcJzGdnaGsuixdIREMiJiN2,1,0
l762uxS3fOYObLpTG7qF08GmPwi2,2,0
l77YLbwqkfdw2XrH1lPSQ6mJrHb2,1,0
l79GBgWRNmelw8HtH0wjQCG5Sgn1,1,0
l79pQ2pUAkWfMKiSn5ITiTlc5kE3,1,0
l7AFKnuxG2S0fGMHVuKFx3WfCsF3,3,0
l7FZ8hU07kNJfk9nTvLaG0drrsB2,2,0
l7FtqXWTQbeskm8qiKqoUgne8bo1,3,2
l7J9CCxHvMVsCZYL58u9gabZQGh1,2,0
l7JI0H30VSOeU85keNwxWW0mbat2,1,0
l7Jm1iUiwxgrP63bjmmKgjhTIXi2,1,0
l7JsAICHwmgwyHAMPgrBteHLjas2,1,0
l7NU4XMdVtZezSWQ6a88lYPJMgM2,3,0
l7Nkawt9VVdgkWT7ALI9CLAIRDv1,1,0
l7O0X13y9bQoZutnjfFfQX0IsD63,1,0
l7QdR3lNOaRqxo9Xdaw3QCgCgWw1,1,0
l7UgJtM3bAei9XcnfD4WdkrqoHx1,1,0
l7XuiOXNvVYST8QnNdhPYLLikdG3,1,0
l7ZHZgyaqjVIhU40j7uXJSb9sVF2,1,0
l7cOz77F8OhSylO7UQORuJ7ysa03,1,0
l7fojhlsLYbnR0tiPJnYU19CLg03,1,0
l7r3474tDqVljHegCNlUDzuZViG2,4,0
l7tPYaMmOGftBOaE1iJq60oQ5I73,1,0
l7twYyDnOEZqkxskahfEaavD3gB2,3,0
l7uOg82MF5ZlBVIOS1ncFnUtfHo2,1,0
l7yqRJFI7ONSO3qPjUrrCxqQLQg2,1,0
l7yzkV4GP1a4zy4eZHXkGPIhWmI3,2,0
l85FT3Xq0kfnO22MUAoZLQaOGjE2,1,0
l87PajTdiHfPMWJPOjzqYnGiZBa2,8,3
l87qKg003WQds2BPzWnMovmE5mk1,50,1
l884VirROfQjuMWXpJ8s6xlM6zg2,1,0
l88zBmdusOes8Gko5hCDqFhLtSV2,1,0
l8Dvy10Uvja57QSxH7CabQWOyhg2,1,0
l8G4njdkeWV7kv1t7No4Jb18oF43,1,0
l8IHWtQpH1WRqVEEkrG4nDUlkeo2,1,0
l8LkX4XCJGUs1T7KqJ89vWS4dG63,1,0
